legacy_results_miyabi/result_paper/large/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result	git mv(内容不変)	7cadfa4702fcf6f22673dd28e69ce41f56c1f6686cd8656b482bccc1af429d6f	7cadfa4702fcf6f22673dd28e69ce41f56c1f6686cd8656b482bccc1af429d6f	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	result	git mv(内容不変)	0585999145e3770eb0bacda9606d6579f3bbcf18c6dd6bc80d2a2b76fc94ebe4	0585999145e3770eb0bacda9606d6579f3bbcf18c6dd6bc80d2a2b76fc94ebe4	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	result	git mv(内容不変)	76ee7a6cd85c49bf0b2e5701a7a270fde2fd326771f95dbe31cf532a4b6a1afa	76ee7a6cd85c49bf0b2e5701a7a270fde2fd326771f95dbe31cf532a4b6a1afa	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	result	git mv(内容不変)	398a70b35f20ae1fd414945a3130361a6766fe0d1f233304ff6129b5224f1c0b	398a70b35f20ae1fd414945a3130361a6766fe0d1f233304ff6129b5224f1c0b	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result	git mv(内容不変)	b56ba4838cf0a5e89dcd746a70b9a9292d6ed7005f3bdef8a5ba2c89bb112cee	b56ba4838cf0a5e89dcd746a70b9a9292d6ed7005f3bdef8a5ba2c89bb112cee	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/max_bc_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	result	git mv(内容不変)	5b469b086fbcc46d1640881f08ce96760736c645b9843bc32831bafb7b37a230	5b469b086fbcc46d1640881f08ce96760736c645b9843bc32831bafb7b37a230	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/phase_table_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/large/phase_table_no_gpu_opt.md	result	git mv(内容不変)	41276090052e0990198496757b050e64c554a36de50c758756324d5e0972cf50	41276090052e0990198496757b050e64c554a36de50c758756324d5e0972cf50	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/phase_timing_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	result	git mv(内容不変)	a45a37a0371aab6433cf957ceca1da134d4f1ca8cb1356b476261cf0aeaaa4e1	a45a37a0371aab6433cf957ceca1da134d4f1ca8cb1356b476261cf0aeaaa4e1	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/results_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	result	git mv(内容不変)	e4e42bee784c4ea499f17e38f6f48ed0d6a4a3723e2b235c3263e935dae725e9	e4e42bee784c4ea499f17e38f6f48ed0d6a4a3723e2b235c3263e935dae725e9	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/large/summary_table_no_gpu_opt.tsv	result/main_performance/seven_implementations/legacy_partial/large/summary_table_no_gpu_opt.tsv	result	git mv(内容不変)	ede76d9d10925216e2154bad56a9c64e1b7752cd8bce5b2170a070b1723799f9	ede76d9d10925216e2154bad56a9c64e1b7752cd8bce5b2170a070b1723799f9	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/benchmark_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	result	git mv(内容不変)	ccfdc4967ea3c8a3c495266f890e55c32a618a2b4db78de9d7a3aecd78e5751b	ccfdc4967ea3c8a3c495266f890e55c32a618a2b4db78de9d7a3aecd78e5751b	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/correctness_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/medium/correctness_no_gpu_opt.md	result	git mv(内容不変)	bc2dfdde7fef77de4a8855f8008df142e36b8a030dbfce3eb332859f460e235d	bc2dfdde7fef77de4a8855f8008df142e36b8a030dbfce3eb332859f460e235d	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	result	git mv(内容不変)	dc2efa82cc8af5f74b6e9e3b85f20ef0739069c3a04bba39b8bb18389409f31d	dc2efa82cc8af5f74b6e9e3b85f20ef0739069c3a04bba39b8bb18389409f31d	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result	git mv(内容不変)	13550c5e3c5aa93f2dd1e91c33cc97f2c6235479d09f70cdca72a5bb8c0bd62d	13550c5e3c5aa93f2dd1e91c33cc97f2c6235479d09f70cdca72a5bb8c0bd62d	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	result	git mv(内容不変)	2fd095a2e635c68ff56d8a50f77291013246647ece80546f12ff0700bf203a45	2fd095a2e635c68ff56d8a50f77291013246647ece80546f12ff0700bf203a45	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	result	git mv(内容不変)	a6cbc72eb3fec57a4b2365d32aadbc112f39bcefc0a6714fbab4d14e45577a67	a6cbc72eb3fec57a4b2365d32aadbc112f39bcefc0a6714fbab4d14e45577a67	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	raw_data/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	result	git mv(内容不変)	320285a68e8c4f966d41ab56a0d35476892a7e344b905de1e458365cacc295dd	320285a68e8c4f966d41ab56a0d35476892a7e344b905de1e458365cacc295dd	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/speedup_table.md	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/speedup_table.md	result	git mv(内容不変)	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/summary_table.md	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/summary_table.md	result	git mv(内容不変)	b9cb7d4186254d2f92bd3dca2c3d5b62919ea27bc04d81a53920197384674814	b9cb7d4186254d2f92bd3dca2c3d5b62919ea27bc04d81a53920197384674814	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result/main_performance/seven_implementations/legacy_partial/medium/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result	git mv(内容不変)	5743e06fddb919041610a3b6bc11d59662ae75a0a381da1169afb1e70470be93	5743e06fddb919041610a3b6bc11d59662ae75a0a381da1169afb1e70470be93	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/max_bc_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	result	git mv(内容不変)	43e9d958afd4be30abe16cb3efaf42f01a01f0b0dd11b29e96f04abac2d7f282	43e9d958afd4be30abe16cb3efaf42f01a01f0b0dd11b29e96f04abac2d7f282	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/phase_table_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/medium/phase_table_no_gpu_opt.md	result	git mv(内容不変)	d7c5022ca032cf7bdbd2ce712fb59dca7ecf683a8f6a74d7a5ad689bb007cbf4	d7c5022ca032cf7bdbd2ce712fb59dca7ecf683a8f6a74d7a5ad689bb007cbf4	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/phase_timing_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	result	git mv(内容不変)	afb078daf582da154d215d9868cb74957b1bcdb3a300ebe09b6247dc9808220c	afb078daf582da154d215d9868cb74957b1bcdb3a300ebe09b6247dc9808220c	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/results_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	result	git mv(内容不変)	9e40cc99011013afdb03a2799df949adb0f6ab23f67e9b1fb9c34db85c18dc36	9e40cc99011013afdb03a2799df949adb0f6ab23f67e9b1fb9c34db85c18dc36	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/speedup_table_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/medium/speedup_table_no_gpu_opt.md	result	git mv(内容不変)	9034edb7f22411ba6df1649a7ce7a0ccf012a835a22ab3bfcaedaa156482cee5	9034edb7f22411ba6df1649a7ce7a0ccf012a835a22ab3bfcaedaa156482cee5	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/summary_table_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/medium/summary_table_no_gpu_opt.md	result	git mv(内容不変)	133489a8561ccce3b26003d04bea16d9f7d4258035c7d68cd75e9ac3bac0a6d5	133489a8561ccce3b26003d04bea16d9f7d4258035c7d68cd75e9ac3bac0a6d5	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/medium/summary_table_no_gpu_opt.tsv	result/main_performance/seven_implementations/legacy_partial/medium/summary_table_no_gpu_opt.tsv	result	git mv(内容不変)	3f9a8de6e31bca446034f3a9fb943a901c475e8101c93ec7c4d217f94b982569	3f9a8de6e31bca446034f3a9fb943a901c475e8101c93ec7c4d217f94b982569	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/benchmark_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	result	git mv(内容不変)	1b76cbbaa405c739cd9364153da1dcd1770e2792e3b2064422fb4a2d74b2a742	1b76cbbaa405c739cd9364153da1dcd1770e2792e3b2064422fb4a2d74b2a742	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	result	git mv(内容不変)	72fe8d27fd1095bb7fa751867362d0669267ab92a3f21e3249f1f4cc6e76cb5d	72fe8d27fd1095bb7fa751867362d0669267ab92a3f21e3249f1f4cc6e76cb5d	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	result	git mv(内容不変)	ab47bb2dd867a0f8516a4e246b1ad4f9fb3c4ce4e303d9f2262fb34f95eac682	ab47bb2dd867a0f8516a4e246b1ad4f9fb3c4ce4e303d9f2262fb34f95eac682	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	result	git mv(内容不変)	705c71e8ff1ea6dec581ca496730d12fed03425200540a243a352ae414e801b9	705c71e8ff1ea6dec581ca496730d12fed03425200540a243a352ae414e801b9	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	result	git mv(内容不変)	c2b12d8f5c5611a86d0cfda11c7277ea80d77879e8ef4c733b20d05f300aaf51	c2b12d8f5c5611a86d0cfda11c7277ea80d77879e8ef4c733b20d05f300aaf51	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	raw_data/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	result	git mv(内容不変)	82f5f4e282831db3bd7073df23fb6ac408d2a0dbb9d44bd38a8f2e9c6d42758d	82f5f4e282831db3bd7073df23fb6ac408d2a0dbb9d44bd38a8f2e9c6d42758d	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/speedup_table.md	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/speedup_table.md	result	git mv(内容不変)	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/summary_table.md	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/summary_table.md	result	git mv(内容不変)	90c0d85a469c31dc7adf220ce7577189e21883af1491d0f942c4608c518fedf4	90c0d85a469c31dc7adf220ce7577189e21883af1491d0f942c4608c518fedf4	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result/main_performance/seven_implementations/legacy_partial/small/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	result	git mv(内容不変)	cc82060290067f89cb3818c1e96e0d0846c9ef5fe48bc517a27ea1edc5f62eea	cc82060290067f89cb3818c1e96e0d0846c9ef5fe48bc517a27ea1edc5f62eea	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/max_bc_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	result	git mv(内容不変)	0726b76088b25c065962cb67e1d5300941347eb5b0e6b3c002306a762390b8f8	0726b76088b25c065962cb67e1d5300941347eb5b0e6b3c002306a762390b8f8	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/phase_timing_no_gpu_opt.log	raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	result	git mv(内容不変)	6534ca029f7ba5d302d97d8d1f717b9506847603e084cc74b2f8d6220bc83d10	6534ca029f7ba5d302d97d8d1f717b9506847603e084cc74b2f8d6220bc83d10	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/results_no_gpu_opt.tsv	raw_data/main_performance/seven_implementations/legacy_partial/small/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	result	git mv(内容不変)	a2cb5b57eafdac516ceb003b47247b981fb60350b144118adc803d28c1b18c74	a2cb5b57eafdac516ceb003b47247b981fb60350b144118adc803d28c1b18c74	yes	partial	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/small/statistical_test_no_gpu_opt.md	result/main_performance/seven_implementations/legacy_partial/small/statistical_test_no_gpu_opt.md	result	git mv(内容不変)	e817e24f6e9ad2aeab5c0b0b5c75d2af59eebc74634ec910f4b128ac0d48a102	e817e24f6e9ad2aeab5c0b0b5c75d2af59eebc74634ec910f4b128ac0d48a102	yes	partial	oldtree_f05ec52_20260512
(none)	result/memory_scalability/SOURCE.md	result	Gate B/B2/B2.1新規生成	 	fddfebd2e220960269ed18d6b2fccd9bf36a054e0854d9bbfa8ac5f1f2fad205	new	yes	archival_generated	生成: 整理
legacy_results_miyabi/result_paper/um/oversubscribe_results_gpu_opt.tsv	raw_data/memory_scalability/325557_3216152/gpu_opt/job_notrecorded_20260512/oversubscribe_results_gpu_opt.tsv	result	git mv(内容不変)	aafaef232511b8d76a6cbe124db83ef826c73873bc5780bb85e8066310bf0a7f	aafaef232511b8d76a6cbe124db83ef826c73873bc5780bb85e8066310bf0a7f	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/um/oversubscribe_results_gpu_opt_pure.tsv	raw_data/memory_scalability/325557_3216152/gpu_opt_pure/job_notrecorded_20260512/oversubscribe_results_gpu_opt_pure.tsv	result	git mv(内容不変)	216e0b4657f2ea9cec61987efb99f03eaa1b0f51948c796fd0baf39b52873f49	216e0b4657f2ea9cec61987efb99f03eaa1b0f51948c796fd0baf39b52873f49	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/um/oversubscribe_results_gpu_opt_pure_chunked.tsv	raw_data/memory_scalability/325557_3216152/gpu_opt_pure_chunked/job_notrecorded_20260512/oversubscribe_results_gpu_opt_pure_chunked.tsv	result	git mv(内容不変)	018f5b1a485663ff41c8d99b07a761d48e5852b519ba84b332dce9a72af0ba1c	018f5b1a485663ff41c8d99b07a761d48e5852b519ba84b332dce9a72af0ba1c	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/um/um_experiment_gpu_opt.log	raw_data/memory_scalability/325557_3216152/gpu_opt/job_notrecorded_20260512/um_experiment_gpu_opt.log	result	git mv(内容不変)	3eb63e738ae102781195d71484d285c4d6273967eab14ababefa8d4469c9e802	3eb63e738ae102781195d71484d285c4d6273967eab14ababefa8d4469c9e802	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/um/um_experiment_gpu_opt_pure.log	raw_data/memory_scalability/325557_3216152/gpu_opt_pure/job_notrecorded_20260512/um_experiment_gpu_opt_pure.log	result	git mv(内容不変)	2fca7fe6f82379b0c29071d8965bd8fc43412f9d3440f287db1031661d1b28dd	2fca7fe6f82379b0c29071d8965bd8fc43412f9d3440f287db1031661d1b28dd	yes	yes	oldtree_f05ec52_20260512
legacy_results_miyabi/result_paper/um/um_experiment_gpu_opt_pure_chunked.log	raw_data/memory_scalability/325557_3216152/gpu_opt_pure_chunked/job_notrecorded_20260512/um_experiment_gpu_opt_pure_chunked.log	result	git mv(内容不変)	381d1a26948113e2bf429eceb18ff017fa8abc67f4582cb1b48b40233ec43fe1	381d1a26948113e2bf429eceb18ff017fa8abc67f4582cb1b48b40233ec43fe1	yes	yes	oldtree_f05ec52_20260512
(none)	result/phase_breakdown/SOURCE.md	result	Gate B/B2/B2.1新規生成	 	fafeb1da2f862b39d7c56f8cb007804c94043861d87940a292a633e6fba15821	new	partial	archival_generated	生成: 整理
results_miyabi/figures/phase_breakdown.pdf	result/phase_breakdown/phase_breakdown.pdf	result	git mv(内容不変)	9a2c02193d8cc18d9e3fb6784ca0a020a12d19e0833519144d6bccf5358474d7	9a2c02193d8cc18d9e3fb6784ca0a020a12d19e0833519144d6bccf5358474d7	yes	partial	phase_def_block_20260710
(none)	result/profiling/SOURCE.md	result	Gate B/B2/B2.1新規生成	 	06238d7de9b47cd78f1b8eae905c20875c527e09cebeee119842820a1b227329	new	partial	archival_generated	生成: 整理
results_miyabi/profiling/ablation_H1W1A0.console.log	raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.console.log	result	git mv(内容不変)	262c53fb9eee797a167b77e9ff9e66c82f286808ec000cbbb0407bd86aa819f5	262c53fb9eee797a167b77e9ff9e66c82f286808ec000cbbb0407bd86aa819f5	yes	yes	phase_def_block_20260710
results_miyabi/profiling/ablation_H1W1A0.nsys-rep	raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.nsys-rep	result	git mv(内容不変)	5dcf9a443805cb1c16a7fb896addeb40c9c5faeb14bc0b2867dbd08508751641	5dcf9a443805cb1c16a7fb896addeb40c9c5faeb14bc0b2867dbd08508751641	yes	yes	phase_def_block_20260710
results_miyabi/profiling/ablation_H1W1A0.stats.txt	raw_data/profiling/job_2359175_20260711/ablation_H1W1A0.stats.txt	result	git mv(内容不変)	700908a782c3187829ff35673cd66566bfed03744ee1863e3a9a4f35ff074962	700908a782c3187829ff35673cd66566bfed03744ee1863e3a9a4f35ff074962	yes	yes	phase_def_block_20260710
results_miyabi/profiling/ablation_H1W1A1.console.log	raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.console.log	result	git mv(内容不変)	9ba6b4c266d452002db7770f934dce134734802f9a3c3148217ff2f361d1d78b	9ba6b4c266d452002db7770f934dce134734802f9a3c3148217ff2f361d1d78b	yes	yes	phase_def_block_20260710
results_miyabi/profiling/ablation_H1W1A1.nsys-rep	raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.nsys-rep	result	git mv(内容不変)	40844307e6154bac4485af93b4ecb761176b3c5569bb262d6e68fea1af2b72ed	40844307e6154bac4485af93b4ecb761176b3c5569bb262d6e68fea1af2b72ed	yes	yes	phase_def_block_20260710
results_miyabi/profiling/ablation_H1W1A1.stats.txt	raw_data/profiling/job_2359175_20260711/ablation_H1W1A1.stats.txt	result	git mv(内容不変)	21591c276f0f003c48f95e29cc08aaba6174d7a0ad270908663545df884c3ef7	21591c276f0f003c48f95e29cc08aaba6174d7a0ad270908663545df884c3ef7	yes	yes	phase_def_block_20260710
results_miyabi/profiling/bandwidth.log	raw_data/profiling/job_2359175_20260711/bandwidth.log	result	git mv(内容不変)	baf4c915449ca7f65aa079f325142bed1f67e2e00e87752881d327065ff9c80f	baf4c915449ca7f65aa079f325142bed1f67e2e00e87752881d327065ff9c80f	yes	partial	phase_def_block_20260710
results_miyabi/profiling/um_prefetch_gpu_opt.console.log	raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.console.log	result	git mv(内容不変)	81c66d51ea7a603ef21c6500541c2d658caca294b2d6e6e0516be1dbf482823f	81c66d51ea7a603ef21c6500541c2d658caca294b2d6e6e0516be1dbf482823f	yes	partial	phase_def_block_20260710
results_miyabi/profiling/um_prefetch_gpu_opt.nsys-rep	raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.nsys-rep	result	git mv(内容不変)	898185885b9c7ac01776c76570d6966e1f239fb25c65ce0bc904aa94c1e0b60e	898185885b9c7ac01776c76570d6966e1f239fb25c65ce0bc904aa94c1e0b60e	yes	partial	phase_def_block_20260710
results_miyabi/profiling/um_prefetch_gpu_opt.stats.txt	raw_data/profiling/job_2359175_20260711/um_prefetch_gpu_opt.stats.txt	result	git mv(内容不変)	2d992451a3e01c4387d4d351eaa4e33e12fe942f3e38d04f0cde69e0e7e9afb3	2d992451a3e01c4387d4d351eaa4e33e12fe942f3e38d04f0cde69e0e7e9afb3	yes	partial	phase_def_block_20260710
(none)	result/provenance/provenance.md	result	Gate B/B2/B2.1新規生成	 	e3d96c548b171603b45cc78a0b2a162bcf643ad69cb85187c84c2a17f6ed19c4	new	partial	archival_generated	生成: 整理
(none)	result/provenance/um_code_diff_audit.md	result	Gate B/B2/B2.1新規生成	 	85247c838c006059a394abe875f67377bc045d7833fb6b5ca1b3c57c304d8fb1	new	partial	archival_generated	生成: 整理
results_miyabi/final_tables/final_speedup_tables.md	result/tables/final_speedup_tables.md	result	merge_final_tables.py再生成(fail-fast化・推定削除、値不変)	6f83e8f35b5ae383f7348277a8c8e3b0127e5399598e7b1a36684662cbe609e7	504d3c058ae30fc12046a231f9fc58f0ccd4929ebdccb47c110800ee6e95383e	modified	yes	phase_def_block_20260710
(none)	result/tuning/kernel_selection/SOURCE.md	result	Gate B/B2/B2.1新規生成	 	f53de67fb5d98e73e209c79870cf952d248f0d3390d6c4c1f0828d1c04ba6d0a	new	yes	archival_generated	生成: 整理
results_miyabi/kernel_selection/roadNet-PA/kernel_selection.log	raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection.log	result	git mv(内容不変)	67078f2a2b153bd2350e0104b3efb20bdb9ab91a8b81212b017f3d3c39321315	67078f2a2b153bd2350e0104b3efb20bdb9ab91a8b81212b017f3d3c39321315	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-PA/kernel_selection_contributions.tsv	result/tuning/kernel_selection/roadNet-PA/kernel_selection_contributions.tsv	result	Gate B2.1 選択則非依存に再生成(新列)	3b0a1cad2b47bf87a720a49df63e2bf508f1dd579f170b06f4f4468af13c8db8	3bbea03c4893cfe9c21d8e25e73efdbb1cd8a06e594492f2f99d9df2a3e40ea1	modified	yes	phase_def_block_20260710	Gate B2.2 DecimalによるMax BC十進表現保持
results_miyabi/kernel_selection/roadNet-PA/kernel_selection_max_bc.tsv	raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection_max_bc.tsv	result	git mv(内容不変)	38adae01a9500af8b23b0d9b73b8758553be2b3ca25e31a0ae8d3aa53fcb2fdc	38adae01a9500af8b23b0d9b73b8758553be2b3ca25e31a0ae8d3aa53fcb2fdc	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-PA/kernel_selection_results.tsv	raw_data/tuning/kernel_selection/roadNet-PA/gpu_opt_forced/job_2354329_20260710/kernel_selection_results.tsv	result	git mv(内容不変)	4567be8edc0b32339cf32cbc806f68d128650d739b5247e316327f0201c04a22	4567be8edc0b32339cf32cbc806f68d128650d739b5247e316327f0201c04a22	yes	yes	phase_def_block_20260710
results_miyabi/kernel_selection/roadNet-PA/kernel_selection_summary.md	result/tuning/kernel_selection/roadNet-PA/kernel_selection_summary.md	result	Gate B2.1 選択則非依存に再生成	c69a7aedfd94bc777c74421ad94ef66365fb1218b2cf61acc83377b197b46e41	b7ba683df75ef4714c74c43ecc19fa073bdef05f141ba12a395561183504feba	modified	yes	phase_def_block_20260710	Gate B2.2 DecimalによるMax BC十進表現保持(表示桁数変化なし)
