CurrentPath	Classification	Reason	TargetPath	SHA256	UsedInThesis	DerivedConsumers	Action
result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__T-NSEFF.md	derived	比較 Markdown (派生)	result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__T-NSEFF.md	56f0ee58dd11df743772d28129525e3beaeb4facb2cb1b2a791f402ac443197a	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__old_b1024.md	derived	比較 Markdown (派生)	result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__old_b1024.md	5cfd38d730a801e16d0f8b214d0cc681f2b0c2dca6ebedc67964e94bee614291	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__old_b9792.md	derived	比較 Markdown (派生)	result/correctness/memory_paths/diagnostic_job_2369632/T-RESET__vs__old_b9792.md	bf36ab3b7b256353094a413aa0980d4b9f4614747649aa1543f558d423bc67eb	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/affected_vertices.tsv	derived	解析・集計・比較の後処理生成物	result/correctness/memory_paths/diagnostic_job_2369632/affected_vertices.tsv	b24b731667cbda3da68f678d45c886c726bc375c48a945d507a60b71187425b7	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/comparison_matrix.tsv	derived	解析・集計・比較の後処理生成物	result/correctness/memory_paths/diagnostic_job_2369632/comparison_matrix.tsv	09de40e4054ba4888ff75ec26c9ec8ff9c069bf7145135571b9e6b50ae468b7a	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/execution_summary.tsv	derived	解析・集計・比較の後処理生成物	result/correctness/memory_paths/diagnostic_job_2369632/execution_summary.tsv	5074a2ecd9948bd269b643749cfa17b57326ae780cd7371c5a6f32762ea44ec7	yes		keep_in_result
result/correctness/memory_paths/diagnostic_job_2369632/run.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/memory_paths/325557_3216152/_job/job_2369632_20260713/run.log	36c2999eb107b203bd22feb14004337e06af60861912126f0cb4a698a0b5107f	yes	result/correctness/memory_paths/*/comparison_matrix.tsv; analysis/*	move_to_raw_data
result/correctness/pathmerge_tuned/README.md	documentation	README/SOURCE/索引/主張文書	result/correctness/pathmerge_tuned/README.md	4404c58ef4177b9d407ce7a022e1161dcdbade93452156ff79b4d5854f3dba0f	yes		keep_in_result
result/correctness/pathmerge_tuned/SOURCE.md	documentation	README/SOURCE/索引/主張文書	result/correctness/pathmerge_tuned/SOURCE.md	7b7946a6edb75fec3c7c6656d46a59323b72b5550e2880777968b18c410db518	yes		keep_in_result
result/correctness/pathmerge_tuned/email-EuAll_b64_vs_b2048.md	derived	比較 Markdown (派生)	result/correctness/pathmerge_tuned/email-EuAll_b64_vs_b2048.md	8ee07f553a4cd737faaba6733f67a593e846a23b120889304bccc4385c0552f5	yes		keep_in_result
result/correctness/pathmerge_tuned/roadNet-CA_b32_vs_b64.md	derived	比較 Markdown (派生)	result/correctness/pathmerge_tuned/roadNet-CA_b32_vs_b64.md	0efde39b94c08f528a160c0380d1860fe7beecc797f37c898c7f65e670c5b1e6	yes		keep_in_result
result/correctness/small_full_vector/MANIFEST.txt	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/MANIFEST.txt	ec889c0d98c6da71b5d9a665e3e61fd54da5f833ffb13af2143c27e0677c4a65	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/README.md	documentation	README/SOURCE/索引/主張文書	result/correctness/small_full_vector/README.md	ed2bef186d484c55947d3e9d16af71a312585661a99e9fc132c19ffc6bf7018b	yes		keep_in_result
result/correctness/small_full_vector/SOURCE.md	documentation	README/SOURCE/索引/主張文書	result/correctness/small_full_vector/SOURCE.md	a9f8dae0f516d00011f51fe2395131c7bd0b6213f49a3e852a936102d5b56e26	yes		keep_in_result
result/correctness/small_full_vector/benchmark_11023_62184/comparison.md	derived	解析・集計・比較の後処理生成物	result/correctness/small_full_vector/benchmark_11023_62184/comparison.md	41ad5fadb4d0bc8ffaabf146e7a3ef9d3149bdce6c03b3ee834b362c631f26ed	yes		keep_in_result
result/correctness/small_full_vector/benchmark_11023_62184/gpu_opt.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/benchmark_11023_62184/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	fd88670b29ec6c5d381b32dd373686f69d5958e79e51081e31bae52dd1631946	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/benchmark_11023_62184/sequential.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/benchmark_11023_62184/sequential/seq/job_2367583_20260712/sequential.stderr.log	d7ebec77a0a9d80c8e5c742f25b9bb765a193b9f17dc448d9873061dca15e3e3	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/benchmark_7000_41459/comparison.md	derived	解析・集計・比較の後処理生成物	result/correctness/small_full_vector/benchmark_7000_41459/comparison.md	45c8e735a0d4c9d7e25c77bd1a018c7379a7f0db7adae675b358da1004723175	yes		keep_in_result
result/correctness/small_full_vector/benchmark_7000_41459/gpu_opt.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/benchmark_7000_41459/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	55d5a66dfa84523f0307489fdcfc9d034a140594d4d7de9e2d86c0737f4f95f3	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/benchmark_7000_41459/sequential.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/benchmark_7000_41459/sequential/seq/job_2367583_20260712/sequential.stderr.log	117af5d6e946777f53ce23276506ae12a8c515eafe4eb3ff7d0b336900031d0d	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/chain_200/comparison.md	derived	解析・集計・比較の後処理生成物	result/correctness/small_full_vector/chain_200/comparison.md	94f5e6a934387c6b8091d8c81832be931174f68476a1ee6cfb43477f8aecf50a	yes		keep_in_result
result/correctness/small_full_vector/chain_200/gpu_opt.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/chain_200/gpu_opt/um_b512/job_2367583_20260712/gpu_opt.stderr.log	0c72a07cbbdc2b40b4fd773b3a63a4a4314e3e1564e5ca2e8ca6e413b6fb7958	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/chain_200/sequential.stderr.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/chain_200/sequential/seq/job_2367583_20260712/sequential.stderr.log	444fdde7a49e404403d6d1c7f717b23bcfefc9a475fbb53f15e12f6e63e4e9a2	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/correctness/small_full_vector/correctness_summary.tsv	derived	正確性集計 (派生)	result/correctness/small_full_vector/correctness_summary.tsv	30531c771a6413c8d7821dea119eb51ac997568ca89b8d64d100b7421c3fd200	yes		keep_in_result
result/correctness/small_full_vector/run.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/correctness/small_full_vector/_job/job_2367583_20260712/run.log	448228a5242da2db4fb4e2e4dacf6e87a5028524639319267006035d88caa7e3	yes	result/correctness/small_full_vector/*/comparison.md; correctness_summary.tsv	move_to_raw_data
result/coverage_matrix.tsv	documentation	README/SOURCE/索引/主張文書	result/coverage_matrix.tsv	389bb5a65d4708099df863abe72d2b56a6a178eade2422cf7c30e28edc8ec23f	yes		keep_in_result
result/datasets/README.md	documentation	README/SOURCE/索引/主張文書	result/datasets/README.md	c057eea2219fb3ef766ba48a8fb944dda662cc6496ebd75d699a314cb7d2f553	yes		keep_in_result
result/datasets/graph_catalog.tsv	documentation	README/SOURCE/索引/主張文書	result/datasets/graph_catalog.tsv	46401e2ef39d9aba1926fcfe9764c97ebceb4af7f9b1b39805044dd125e65164	yes		keep_in_result
result/environment/environment.md	documentation	README/SOURCE/索引/主張文書	result/environment/environment.md	abfabcb8ddc87b5966faece4bc9439ea77c122af2a3610c3ce20693968448e90	yes		keep_in_result
result/figures/statistical_test.md	derived	解析・集計・比較の後処理生成物	result/figures/statistical_test.md	328d621a061dd46b7cd10b2258ef0023faad389cf328dfc1f4b3fed188e3874a	yes		keep_in_result
result/main_performance/proposed_variants/SOURCE.md	documentation	README/SOURCE/索引/主張文書	result/main_performance/proposed_variants/SOURCE.md	69136ed400d979939badac054d36afef9d4d5d0579ab0336f0cbad8e551a19cd	yes		keep_in_result
result/main_performance/proposed_variants/email-EuAll/benchmark.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/benchmark.log	9b57cf09f7c9496a7391aba36ded08921cf74c08fc734bbcf296eb1b26d5cd1c	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/email-EuAll/correctness.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/email-EuAll/correctness.md	4169570839169bc2499381094f7ada0c1b9107047d10937aaafb598fe0aa231c	yes		keep_in_result
result/main_performance/proposed_variants/email-EuAll/max_bc.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/max_bc.tsv	0c708ffc33fd83bf905369cf7b1db40804142c08d03ce6231f3b33862d095032	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/email-EuAll/phase_timing.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/phase_timing.log	532eca9d544cf94be1def98a7b55fc3a615dfe9dfab273d218ef486b66abdeaa	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/email-EuAll/results.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/email-EuAll/_run/job_2357334_20260711/results.tsv	19eaa3b29c9300bc11f974bc0064f02f6ae3ef6b6c771a5fbedbd082c8468576	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/email-EuAll/speedup_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/email-EuAll/speedup_table.md	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes		keep_in_result
result/main_performance/proposed_variants/email-EuAll/summary_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/email-EuAll/summary_table.md	23349619d834670e59cd1050eeafb669d8b27c6e95013c88c9364c03e66fa9ff	yes		keep_in_result
result/main_performance/proposed_variants/email-EuAll/summary_table.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/email-EuAll/summary_table.tsv	66f8a774c27ee5d2c75bcb528627ad64456e9af7601c0904c8d8651c4459cb7e	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-CA/benchmark.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/benchmark.log	f24b9c2b51ba0733a2f557c41447d6d949645458edab764b40ac85d893dd8cc3	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-CA/correctness.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-CA/correctness.md	0b6befd903e5ad5fc20e9ff598041c8daaff7f8a96d4f79d988f07c16a5249f0	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-CA/max_bc.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/max_bc.tsv	3a84f62771df9545e82b09b944c7b849119c209873fea77154b0aafaae6a21cf	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-CA/phase_timing.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/phase_timing.log	a873329f5501ce9ed240f05ee3e208ae38e0402a64313b69a4fb735d1670a21c	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-CA/results.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-CA/_run/job_2357334_20260711/results.tsv	0c4dc2ee0c8d214c884d632ca2b84b153890dc7a49234d2d4f017034cffbc3fd	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-CA/speedup_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-CA/speedup_table.md	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-CA/summary_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-CA/summary_table.md	625a406872e011f5f3e208875f49d3a132765f3dd2a9b931fcc18cce2ba20a43	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-CA/summary_table.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-CA/summary_table.tsv	ddd4bea8714120f8dc7c37d1cfad20de9caef4443952f7416c396bb1aec71673	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-PA/benchmark.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/benchmark.log	cd1002bde8a25ddd8084e3e178d3d702c3d513743d8f8815ce1be14418fc454e	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-PA/correctness.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-PA/correctness.md	df132437a1456970a77fb111e01b83375e243d42bdead27a178e9ec890afde75	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-PA/max_bc.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/max_bc.tsv	d737f61df5356a69b79e6c6ff5120f3b39844cc4503dbe4de7cd9962007b39ba	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-PA/phase_timing.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/phase_timing.log	378d73d3d90c1593fa79b75f94b2449c9e18579fc540151378744320c75ce9a2	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-PA/results.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-PA/_run/job_2357334_20260711/results.tsv	88e09385c4188359a92252209c0493ceb93cecdefcb616d7526e9e6b8ee32eb2	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-PA/speedup_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-PA/speedup_table.md	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-PA/summary_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-PA/summary_table.md	cb25bb349eb9e0c40f6da4afcbdd826f129c9412ec422ff13d4888988aa62f09	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-PA/summary_table.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-PA/summary_table.tsv	bdc7b2175924c340c7bc69dfd9ae27b4c739bf3e1dca1609e9e9ced7e597464e	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-TX/benchmark.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/benchmark.log	27737385bb6c91c5b341fa92a2a0e7dcc21562cb200013b0129d44c8ac2d50a2	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-TX/correctness.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-TX/correctness.md	55090b0da2ed98a1d4b41705c083bef77e86ac43dc8c66b8b3b0d5fe8a36fc41	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-TX/max_bc.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/max_bc.tsv	98d785b0a354602e82f550e983aaef696fc9ced2e832f4565afb9cac58131c81	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-TX/phase_timing.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/phase_timing.log	955a3d372d046b46eadc4dbce083d5bc0668ac394d28010c9f893fec1990ea3b	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-TX/results.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/proposed_variants/roadNet-TX/_run/job_2357334_20260711/results.tsv	d07218e83497afb4c9a6f2526169154da8852085e562ed573c90839faf0bd4e8	yes	result/main_performance/proposed_variants/*/summary_table.md; result/tables/final_speedup_tables.md	move_to_raw_data
result/main_performance/proposed_variants/roadNet-TX/speedup_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-TX/speedup_table.md	02f13392a9574a7e71039ca326c3a30b0a3aed5626b009be3333fc561f0ecc5f	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-TX/summary_table.md	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-TX/summary_table.md	af2d722695076cf1804fd3777f3eb820637110d2bd00add2f7d8738bb5c74425	yes		keep_in_result
result/main_performance/proposed_variants/roadNet-TX/summary_table.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_variants/roadNet-TX/summary_table.tsv	adf9aff08a2a0ee238bba2a4a9958c669884cfec09ad5cb9beedb683f13df573	yes		keep_in_result
result/main_performance/proposed_vs_pathmerge/README.md	documentation	README/SOURCE/索引/主張文書	result/main_performance/proposed_vs_pathmerge/README.md	f045a4a34237bcf091c24a479e454eec51cce126b897ce8a7cd2bbe617754142	yes		keep_in_result
result/main_performance/proposed_vs_pathmerge/comparison.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/proposed_vs_pathmerge/comparison.tsv	00387c4c89130ad59f79799452fe2548ef9908ee4a4ffe93e1ea6da974d7d8f1	yes		keep_in_result
result/main_performance/seven_implementations/README.md	documentation	README/SOURCE/索引/主張文書	result/main_performance/seven_implementations/README.md	2a5cc2a223bca543bee35e9374eaea420840c9b63c923ab05e476c8fda58884c	yes		keep_in_result
result/main_performance/seven_implementations/legacy_partial/large/benchmark_no_gpu_opt.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	705211d08c2329306b2fdf654c5a3ea56edc24ec2865f3ca8ca78bb0dc8f3e00	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/correctness_no_gpu_opt.md	derived	解析・集計・比較の後処理生成物	result/main_performance/seven_implementations/legacy_partial/large/correctness_no_gpu_opt.md	7a7e279e28b72e3fdffa38949d923f3bc0dc2517b50af1796cd55f3c3ad5dbe3	partial(PathMerge baseline=yes; others=reference/limited)		keep_in_result
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/benchmark.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/benchmark.log	4c1b2571a9cc26c385ae281414ed707a199aff743bb46ba23032fb69966742be	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	derived	解析・集計・比較の後処理生成物	result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/correctness.md	7cadfa4702fcf6f22673dd28e69ce41f56c1f6686cd8656b482bccc1af429d6f	partial(PathMerge baseline=yes; others=reference/limited)		keep_in_result
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/max_bc.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/max_bc.tsv	0585999145e3770eb0bacda9606d6579f3bbcf18c6dd6bc80d2a2b76fc94ebe4	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/phase_timing.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/phase_timing.log	76ee7a6cd85c49bf0b2e5701a7a270fde2fd326771f95dbe31cf532a4b6a1afa	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/results.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/job_notrecorded_legacy/results.tsv	398a70b35f20ae1fd414945a3130361a6766fe0d1f233304ff6129b5224f1c0b	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/seven_implementations/legacy_partial/large/gpu_opt_and_gpu_opt_pure_chunked/summary_table.tsv	b56ba4838cf0a5e89dcd746a70b9a9292d6ed7005f3bdef8a5ba2c89bb112cee	partial(PathMerge baseline=yes; others=reference/limited)		keep_in_result
result/main_performance/seven_implementations/legacy_partial/large/max_bc_no_gpu_opt.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/max_bc_no_gpu_opt.tsv	5b469b086fbcc46d1640881f08ce96760736c645b9843bc32831bafb7b37a230	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/phase_table_no_gpu_opt.md	derived	解析・集計・比較の後処理生成物	result/main_performance/seven_implementations/legacy_partial/large/phase_table_no_gpu_opt.md	41276090052e0990198496757b050e64c554a36de50c758756324d5e0972cf50	partial(PathMerge baseline=yes; others=reference/limited)		keep_in_result
result/main_performance/seven_implementations/legacy_partial/large/phase_timing_no_gpu_opt.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/phase_timing_no_gpu_opt.log	a45a37a0371aab6433cf957ceca1da134d4f1ca8cb1356b476261cf0aeaaa4e1	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/results_no_gpu_opt.tsv	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/large/no_gpu_opt/job_notrecorded_legacy/results_no_gpu_opt.tsv	e4e42bee784c4ea499f17e38f6f48ed0d6a4a3723e2b235c3263e935dae725e9	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
result/main_performance/seven_implementations/legacy_partial/large/summary_table_no_gpu_opt.tsv	derived	解析・集計・比較の後処理生成物	result/main_performance/seven_implementations/legacy_partial/large/summary_table_no_gpu_opt.tsv	ede76d9d10925216e2154bad56a9c64e1b7752cd8bce5b2170a070b1723799f9	partial(PathMerge baseline=yes; others=reference/limited)		keep_in_result
result/main_performance/seven_implementations/legacy_partial/medium/benchmark_no_gpu_opt.log	raw	runner/PBS 直接出力 (stdout/stderr/測定TSV/ログ/nsys/job manifest)	raw_data/main_performance/seven_implementations/legacy_partial/medium/no_gpu_opt/job_notrecorded_legacy/benchmark_no_gpu_opt.log	ccfdc4967ea3c8a3c495266f890e55c32a618a2b4db78de9d7a3aecd78e5751b	partial(PathMerge baseline=yes; others=reference/limited)	result/main_performance/seven_implementations/legacy_partial/*/summary_table_no_gpu_opt.md	move_to_raw_data
